perm_sms,perm_location,perm_camera,perm_microphone,perm_contacts,perm_storage,perm_admin,perm_boot,perm_system_alert,perm_install_packages,total_permissions,dangerous_perm_count,network_connections_count,background_exec_frequency,suspicious_api_calls_count,data_exfil_volume_kb,min_sdk_version,target_sdk_version,apk_entropy,hash_reputation_score,is_malicious
0,1,0,0,1,1,0,0,0,0,14,3,2,0.873983410000751,0,398.7201546944436,23,30,5.711388730361343,94.84645710353136,0
0,0,1,0,0,1,0,0,0,0,8,0,1,0.41532010570211675,2,303.3152663527164,30,34,6.361890757422562,86.48986623780198,0
1,1,1,0,1,1,0,1,1,1,19,9,35,5.469911063958845,8,18657.7102515665,19,29,7.150557333322646,32.38007818595151,1
0,0,1,0,0,0,0,0,0,0,14,0,0,2.1805367234223807,0,64.88823437815915,23,31,5.831345038350707,86.91496476246849,0
0,0,0,1,0,1,0,0,0,0,14,1,1,1.4447031127852705,0,81.52982460583293,30,32,5.900419609765906,91.3417429965156,0
0,1,0,0,1,1,0,1,1,0,13,13,13,6.090409752711826,12,12411.555571318448,21,30,7.116434136299051,13.078786404524067,1
0,1,1,0,0,0,0,0,0,0,6,1,5,2.831979114434778,0,159.98561982843043,21,31,5.740463689892309,80.33324410601793,0
0,0,1,1,0,1,0,1,0,0,2,3,7,2.0384619040209264,0,465.0282067201783,28,33,5.95452604219042,89.37365658750159,0
1,1,1,0,1,1,1,0,1,0,37,17,20,6.18607427917553,12,1868.7526533776436,23,29,7.953194943965671,33.12833004921558,1
1,1,1,0,1,1,0,0,1,0,26,11,56,7.089412293800937,9,8381.952517660004,19,30,7.892957586753338,36.807058327384084,1
0,0,0,0,0,0,1,0,0,0,12,3,5,1.4503176581348411,1,336.615709647293,28,31,6.883996445519972,89.18843033131233,0
1,0,1,0,1,1,1,1,1,1,38,17,20,9.640512214966115,18,13097.280429717603,23,26,7.049587459971228,2.934719292037138,1
0,1,0,0,1,0,0,0,0,0,3,3,7,1.801720387147927,1,263.1076523306751,28,31,6.075452345267895,82.52153376777198,0
0,1,0,0,0,0,0,0,0,0,6,0,5,2.5034162106474724,1,240.5134611323829,26,31,6.233598544947875,95.18859561237156,0
1,0,1,1,1,1,0,1,1,0,23,5,34,8.744748844480064,11,16785.9983067131,19,26,7.323012129715893,32.899070964091536,1
0,1,0,0,0,0,0,0,0,0,12,2,7,0.9958510233577811,1,162.29635247793945,23,30,6.021005930132188,81.93808626540445,0
0,0,0,0,0,0,0,1,0,0,4,2,5,0.6908210853860683,2,155.7951710409948,28,34,7.0,80.89349072516856,0
1,1,1,0,1,1,0,1,1,0,27,12,48,7.76675660642668,20,6457.3568008982775,16,28,6.899907019101072,30.435553605539667,1
0,0,0,0,0,1,0,1,0,0,12,0,0,0.9262740979992353,1,303.70961013323983,28,31,6.165390112640871,86.98625784515583,0
1,0,1,1,1,1,0,1,0,1,43,11,16,6.831599363453421,8,23782.385937300136,16,29,7.896845303772642,23.6166323155782,1
0,1,1,0,1,1,1,1,0,0,29,10,31,7.28439637554896,8,18154.3307367881,19,30,7.069058698151939,25.54222005006613,1
0,1,0,1,1,1,0,0,1,0,21,12,20,6.09335305405492,8,15685.08961653643,19,29,6.89462510952532,39.15636552582461,1
0,1,0,0,0,0,0,0,0,0,2,0,2,1.7968522392691533,2,20.627542605486937,21,32,6.450116824928206,98.21047071390274,0
1,1,0,0,1,1,1,1,0,0,18,8,55,5.230608840203569,10,18170.663248492558,19,29,7.1681054280802385,31.826986983813196,1
0,0,0,0,0,1,0,0,0,0,11,0,2,2.383933916335464,2,92.3114842082695,30,31,5.530559125532747,82.4601707544862,0
1,0,0,0,1,1,0,0,1,1,44,9,33,9.075666060887405,20,13129.273315021806,19,30,7.442498005464013,15.293627908584275,1
1,1,1,1,1,1,0,1,0,0,42,5,32,5.137428202926163,8,17499.196391085614,23,29,7.318752880724751,34.36320058224815,1
0,0,0,0,0,0,0,0,0,0,3,1,0,2.513203276874811,1,41.777407696773466,28,31,5.166882902626275,95.07052676562544,0
1,1,1,1,1,1,1,1,0,1,36,5,20,6.040874115025418,23,9312.51608067025,21,29,7.618120474414373,9.421016901316627,1
0,1,1,0,1,1,0,0,0,0,18,16,12,7.594440751794794,5,2592.3026347055675,19,28,7.527662396622405,27.007778292859403,1
0,0,0,0,0,0,0,0,0,0,11,2,3,1.069448474469902,1,75.07944651949023,28,31,5.600047916020126,88.80820761034869,0
1,1,1,1,1,0,0,0,0,1,31,14,56,8.185454363589542,14,13379.107243271728,16,30,7.645146179367276,31.81421865547636,1
1,1,0,0,1,1,0,1,1,1,16,16,37,5.509032101572542,21,2846.3794270177086,19,30,7.5280148664773705,11.799262264797914,1
0,1,0,0,0,1,0,0,0,0,13,0,1,2.549549853940713,1,15.397401204837875,26,30,6.230127220487108,89.46106263923072,0
1,1,1,0,1,0,1,1,0,1,19,11,54,9.731858974231478,4,8728.975591975419,19,29,6.816777645370852,5.805074945857518,1
1,1,0,1,1,1,1,1,0,1,39,5,12,8.571802586292282,23,8103.969697620507,21,28,6.976884861062648,1.8449128458970954,1
0,0,1,0,0,0,0,0,0,0,4,1,1,2.785816322210709,2,244.31903703438732,28,32,6.0410001696427305,81.67861895027825,0
0,1,0,1,0,0,0,0,0,0,14,2,2,2.153075316785474,0,378.9055756658936,30,34,5.065180522525288,83.92048988364924,0
0,1,0,0,1,0,0,0,0,0,10,3,2,0.6413926329721296,1,394.2391088284088,28,33,5.478619635954795,94.72556598142974,0
0,1,1,1,1,1,0,1,1,1,38,6,20,7.1418025858090255,5,17153.292263005696,19,28,7.517091030310539,1.555870142908744,1
1,0,0,0,1,0,0,0,0,0,8,1,2,2.446378587923925,2,122.23898646554008,26,34,5.3059202341752005,88.66885569842223,0
0,0,1,0,0,1,0,0,0,0,8,2,0,1.2450641719585025,1,405.8455817712969,28,31,4.826767976343875,95.82937687490974,0
0,1,1,1,1,0,1,1,0,0,37,8,15,9.33717778713114,20,13904.756349329855,19,29,7.374717769920882,14.656214012573896,1
1,1,1,1,0,1,0,0,0,1,33,15,12,7.77337558811749,18,21183.246328943405,16,30,6.986341396546871,19.339265374344365,1
0,0,0,0,0,1,0,0,0,0,13,1,7,2.830784223384131,1,196.2031737824473,26,30,5.296735411722568,97.47807992014518,0
1,1,1,1,1,1,0,1,1,1,17,15,59,9.13849045198591,5,6371.604695461837,16,26,7.99,26.741489532239342,1
1,1,0,0,0,1,0,0,0,0,13,0,1,2.1247150258392296,2,328.3042204879025,28,31,5.241936791269735,85.00447598994216,0
0,1,0,1,0,0,0,0,0,0,2,1,1,1.1447828771846769,2,144.64968496922972,23,31,5.1896927548698315,97.64705306543526,0
0,0,0,0,0,0,0,0,0,0,11,3,6,1.4995550788227054,2,484.8543033899101,21,31,5.758996624469142,90.774045044851,0
1,1,1,1,1,1,1,1,1,1,25,5,36,9.526860896590755,8,3939.166117371242,21,30,7.401410427928126,26.850869663281465,1
1,1,1,0,0,1,1,1,0,0,32,6,59,8.845963886421554,22,4168.301710449594,19,29,6.628047950948036,29.704974607821768,1
1,1,1,1,1,1,0,1,0,1,19,12,54,8.637462032380485,8,8942.251894488476,19,29,7.8426647465285,3.7826258698291726,1
1,1,1,1,0,1,0,0,0,0,37,6,29,8.305950439732724,16,19967.544418648165,16,26,6.8908557191114435,9.0305522720198,1
0,0,0,0,0,0,0,0,0,0,8,2,0,0.9062289762354702,2,245.02202278627036,23,33,5.751393595936802,90.96209372084883,0
0,0,0,1,0,0,0,0,0,0,13,1,4,2.7310165977894156,1,241.87283303698595,28,33,5.621468218199121,93.12735916523411,0
0,1,1,1,1,1,0,1,1,1,32,6,37,7.931783153926233,10,9885.370057109685,16,26,7.234325392816684,28.437603476444927,1
0,0,1,0,0,1,0,0,0,0,6,2,2,1.237106177447809,1,488.04682367822426,26,32,6.103212346612411,84.71487086977353,0
0,1,1,0,0,1,0,0,0,0,9,0,2,2.3534628400520154,0,498.70379979678387,26,30,6.283895914514719,85.2526081803717,0
1,1,0,1,1,0,0,1,0,0,33,14,59,6.593941329971429,20,19523.571355939956,23,28,7.329304919660095,0.05601682694395205,1
0,1,1,0,0,1,0,0,0,0,12,3,2,1.1951499849118645,1,435.6808968334916,28,34,5.833491956351543,88.84427983913241,0
0,1,0,0,0,0,0,0,0,0,11,1,0,2.7596448631907884,0,47.9658406691832,28,33,6.343641491555483,81.37857462662845,0
0,1,0,0,0,1,0,0,0,0,12,1,5,1.0276028539886342,2,254.4972877639411,21,30,4.726915070212905,83.09338282872757,0
0,1,1,0,0,0,0,0,0,0,9,0,1,2.978859961265881,2,433.7058676679722,23,33,5.187094326062176,90.154261760287,0
0,0,0,0,1,1,0,0,0,0,12,2,1,0.14131054601715498,0,499.8113530679876,23,30,4.802446968726916,99.72376890663242,0
0,0,0,0,0,1,0,0,0,0,6,2,6,1.7629996324873773,2,144.07530380937834,28,34,4.666074402635914,86.3789024121892,0
0,1,0,1,1,1,1,1,0,1,39,13,59,9.82167280706406,20,23644.778813229383,23,29,7.512363390050311,35.76459687965179,1
1,1,1,0,0,1,1,1,1,1,32,10,14,7.97911490396704,20,3913.696851989516,19,29,6.926321941020076,18.930765244652964,1
1,1,0,0,1,1,1,0,0,0,35,7,17,7.42913427089409,9,22917.98265470247,16,29,6.5,31.206916908483386,1
0,0,1,0,0,0,0,0,0,0,7,2,6,1.0071640338632515,0,327.4236412175797,26,31,6.9725163435019555,80.40942728469207,0
1,1,1,1,0,1,1,1,0,1,20,13,50,7.454950438513031,12,21829.292254799748,19,29,7.695116185018548,2.3349229917961223,1
1,1,1,1,1,1,1,1,1,1,31,6,27,8.830065557027767,15,19117.385224685087,16,29,7.712065989998207,30.73773240258738,1
0,0,0,0,0,1,0,0,0,0,2,1,6,1.8543106415512849,1,455.8205383708584,23,31,5.137541777167718,93.18719412551077,0
1,0,1,1,1,1,0,1,0,1,30,16,21,9.955625735678758,19,24025.479926452335,16,26,6.889357623528636,38.15730170265945,1
0,1,1,1,0,0,0,0,0,0,7,1,0,0.05086241227936106,0,42.583223016971395,30,33,6.092151917624344,82.017210249005,0
1,1,1,0,1,1,1,1,1,0,44,5,51,9.020643678712645,5,17716.49563203336,21,30,7.650235226214692,35.67191631795625,1
0,0,1,0,0,0,0,0,0,0,10,3,1,0.9126691158957557,2,159.3844342082534,26,32,5.3537847329288555,85.65755268524046,0
0,1,0,0,0,1,0,0,0,0,14,2,1,0.7156735649448572,2,193.9833418714393,26,30,5.64223328796397,88.83281894038835,0
0,0,0,0,0,1,0,1,1,1,2,2,5,2.2577941582592844,2,208.81325264781057,30,31,5.573352103519534,97.05078334228017,0
1,1,1,1,1,1,0,1,1,0,15,17,29,7.67467877924485,17,9366.524445234681,19,29,6.979715013278198,2.4201700381194957,1
1,1,1,0,1,1,1,1,1,0,24,15,37,8.750385176074564,11,12642.246583876666,19,29,7.735362083398818,35.085319593366236,1
0,0,0,0,0,1,0,0,0,0,9,0,6,1.2000146232683706,0,387.2231083692987,26,32,6.124328106899906,85.40268455848044,0
0,0,0,0,0,1,0,0,0,0,14,2,1,2.759787616670814,2,444.753723985757,28,31,5.25890924530597,95.5611553396861,0
0,0,0,0,1,0,0,0,0,0,3,0,1,2.0184476910272586,1,7.259138926159772,28,30,5.045012454801654,94.51630053958777,0
0,0,0,0,0,0,0,0,0,0,5,3,4,0.7976439442607074,2,25.611122703448178,28,34,6.246838794981178,96.28583164133627,0
0,0,0,0,0,0,0,0,0,0,10,2,3,0.9491824660962491,1,83.83494861191843,23,33,6.684400680528322,85.639788678226,0
1,1,0,1,1,1,1,1,0,1,29,11,28,8.621208553878672,18,16404.705851605017,19,26,7.77505616111635,6.845763802593914,1
1,1,0,1,0,1,0,1,0,1,32,12,27,6.350712348300991,5,7741.979819280649,19,28,7.237979895362425,18.072933366841507,1
1,0,1,1,1,1,1,1,1,0,34,5,32,6.5387986471722375,13,2688.1668857458535,16,29,7.232118626519126,14.504940210188915,1
0,1,0,0,0,0,0,0,0,0,11,1,1,1.2673894031760247,0,386.87862748948794,30,34,4.865024445502202,84.29707537899918,0
0,1,0,0,0,1,0,0,0,0,12,3,6,2.1890583468538747,0,256.4716283350466,26,31,5.884686251847472,94.12195815009999,0
1,0,1,1,1,1,1,1,1,1,31,17,47,5.933883552859579,16,3228.8155872275784,16,26,7.534712283473404,25.689084869119313,1
0,0,0,0,0,1,0,0,0,0,4,1,3,0.6415143871911434,0,389.09104936737907,26,31,6.073391514117783,95.12488113009844,0
1,0,0,0,1,1,0,1,1,0,34,17,35,5.985389719598285,22,2242.8859898264036,16,29,7.084521063352483,20.99624461678497,1
0,0,1,0,0,1,0,0,0,0,11,1,3,2.0634162979110284,0,406.8977957829775,28,34,4.9085475824469915,89.30555848982354,0
0,1,0,0,0,0,0,0,0,0,9,1,6,2.0984123105172774,0,456.1589734563016,26,34,5.260847893889725,85.59790374681778,0
1,1,1,0,1,1,1,1,0,0,16,9,19,8.52934702526339,15,23823.321508455072,19,29,6.996517851155148,2.368636093241525,1
0,0,0,0,0,1,0,0,0,0,14,1,3,2.722851580681107,2,90.5976244940977,23,30,6.294022730685675,94.3662945312752,0
1,1,0,1,1,1,0,1,0,0,41,6,14,9.972178732565817,19,19328.769353024887,21,30,7.552053632194632,8.80044938259525,1
1,1,1,1,1,1,1,1,1,1,40,11,24,8.824116627560354,9,2328.1244718793764,19,26,7.35289552901779,10.256798657025774,1
1,1,1,1,1,1,1,1,1,0,32,16,47,8.916582842100949,8,1288.4613250355167,19,28,7.678649802372126,8.323503846162833,1
1,1,1,1,1,1,0,1,1,0,34,11,32,5.624982231295105,24,13212.139668763191,19,30,6.659847807470617,15.981726025401866,1
1,0,1,0,1,1,1,1,0,0,19,13,48,8.51002369007472,18,11493.133057506917,23,30,7.321641406812917,5.599895737922536,1
1,1,1,0,1,0,1,1,0,0,31,10,59,7.184907495966636,16,18820.41173346432,16,30,7.716828656268755,18.875394300026457,1
0,0,0,1,0,1,0,0,0,0,4,2,1,2.7796471817593043,0,360.3381617549411,28,33,6.278029645668502,89.16023358217008,0
1,1,1,1,0,1,0,1,1,1,18,17,42,8.713225848438125,12,13872.260609638708,21,26,7.700982149707153,33.520948118274724,1
0,1,0,0,0,1,0,0,0,0,12,3,6,0.5404419297466891,1,278.2638387974182,21,33,5.4822502780999995,82.63222423407112,0
0,1,0,0,0,1,0,0,0,0,10,2,7,0.6584517939300782,0,126.56573836918426,26,34,6.68491687788399,90.64940481260697,0
1,0,0,0,0,1,0,0,0,0,7,0,1,1.948651857991042,2,324.8714256517031,23,33,5.857954182329261,80.0097637313855,0
1,1,1,1,1,1,1,0,1,1,43,5,56,7.994724270484594,13,16568.30805191071,19,26,7.063208887620661,37.62694312265307,1
0,0,0,1,1,0,0,0,0,0,5,2,5,1.274672619439049,1,387.66282471534043,21,33,7.0,83.54445497061843,0
1,0,1,0,1,1,0,1,0,1,19,15,31,6.139693249559224,7,22067.078638353098,19,29,7.637431981417379,8.838122869979589,1
1,1,1,1,1,1,0,1,1,0,20,7,48,6.925787556875535,17,6173.301871217372,16,26,6.5,17.047066126025303,1
0,0,1,0,0,0,0,0,0,0,6,2,6,1.5111259626398157,2,210.51009717528538,23,30,6.714351616536362,92.46023047749247,0
1,1,1,1,1,0,1,0,0,0,44,15,18,9.144091264923379,11,9757.079010305488,16,28,7.173303544766889,16.38942745574584,1
0,0,1,0,1,0,0,0,0,0,8,0,7,1.1265779663789035,0,239.762026218719,26,30,5.193692637391618,89.19065114739917,0
0,1,0,0,0,0,1,1,0,0,8,3,0,1.7352473220752316,2,215.09239351921826,23,34,5.966046377665559,91.7506044107959,0
1,1,1,0,1,1,0,0,0,0,12,9,57,6.893428639871514,4,3822.230901467026,21,30,6.996461361240861,35.13862048766127,1
0,0,0,0,0,1,0,1,0,0,6,2,3,0.27610505412307695,1,66.92211063871402,28,31,5.530613084066504,82.74822622258938,0
0,0,0,0,0,0,0,0,0,0,4,3,3,0.5071409501093795,1,437.3438662132955,30,32,5.084405462855697,89.19102906029651,0
0,0,0,0,1,0,0,0,0,0,14,0,0,0.4220166691774272,1,390.1186288846332,26,33,5.886255329394051,88.80407366725494,0
1,1,0,1,0,0,0,1,1,0,18,16,22,7.464409458142076,16,20384.768726278442,21,28,7.729457291614446,31.61856438670487,1
1,1,0,1,0,1,0,1,1,0,22,14,51,5.889203656667439,7,16879.977568607603,19,26,6.848324099493686,12.858768558494171,1
0,0,0,1,0,1,0,0,0,0,2,1,2,2.8049220807955244,2,475.73253663901335,26,32,4.653128912825917,99.01627399713092,0
0,1,0,0,0,0,0,0,0,0,3,1,5,1.5756400234132313,2,45.355298833987376,23,33,6.6593414074091335,84.36184567636317,0
0,0,0,1,0,0,0,0,0,0,3,1,0,2.3766606621086424,2,432.6571980566769,26,34,5.792062771241771,86.04407899292379,0
0,1,1,0,0,0,0,0,0,0,9,1,3,0.7881816787644831,0,143.68246447811973,26,34,5.803868362242785,80.80024651411622,0
0,0,1,0,0,0,0,1,0,0,3,1,6,0.04245571228590761,2,343.862918828207,26,30,7.0,86.98708441723247,0
0,0,0,0,0,1,0,1,0,0,10,0,1,1.355491362795365,0,79.7922820927297,26,32,5.628057527467111,95.84381009851873,0
0,1,1,0,1,1,0,0,0,0,8,2,0,0.7794376229877796,0,228.48602737836046,26,34,5.770486867463874,88.69066359251336,0
0,0,0,0,0,1,0,0,0,0,9,3,3,1.8645568049859782,0,247.86116091372492,21,32,5.636471202738668,94.3201615324867,0
1,0,1,0,1,1,1,1,0,0,42,13,15,9.168976385465344,8,22234.633603189457,19,28,7.551162154363807,4.380225902063399,1
0,0,0,0,0,1,0,0,0,0,2,2,3,1.2439906192573837,0,141.97244670759483,28,31,6.312491882729953,81.75140558015055,0
1,1,1,1,1,1,0,1,1,1,25,9,28,8.688381860885624,14,21585.143595676727,19,29,7.858883179756495,21.485070528672964,1
0,1,1,1,0,1,0,1,0,0,19,8,39,5.907777860983256,19,20422.897918623064,19,28,7.821166145161045,36.77534750012726,1
0,1,0,0,1,0,0,0,0,0,7,3,5,1.7767774047497087,2,423.565615066382,26,32,6.0137485355999925,83.1686089758503,0
0,0,0,0,0,1,0,0,0,0,2,1,3,2.6196081471844668,1,195.26125728156651,28,33,6.5840344120857255,86.92182164435246,0
1,1,0,1,0,1,0,1,0,1,13,17,34,7.08761441413621,21,1753.992797227871,16,29,7.107017633555755,2.3162993402278786,1
1,1,1,0,1,1,1,1,1,1,43,7,35,7.626254620301267,4,12852.10033510729,16,26,7.710872740065269,8.893841693110819,1
0,0,1,0,0,0,0,0,0,0,11,1,5,1.101011837615747,1,335.7136233540252,26,33,5.291840867319175,90.16192930879367,0
1,0,1,1,0,1,1,1,1,0,18,10,27,6.832281766101451,13,12707.60652256922,19,30,6.849904237357189,3.4259917090030223,1
1,0,1,0,1,1,1,1,1,1,16,16,49,7.436355088217952,9,3604.1630002090183,16,29,7.768467445414255,26.047772342473444,1
0,0,0,0,0,1,0,0,0,0,8,3,2,0.5711791080681735,0,149.7684653016194,26,31,5.145117410269401,86.5672901425065,0
1,0,1,0,1,1,0,1,1,1,35,6,32,5.6877655702647285,12,2188.781115701454,16,28,7.373764713926497,5.597312306530302,1
0,1,1,0,0,1,1,1,0,1,36,11,56,6.030932768826381,4,14040.904150666913,19,28,7.701023466188201,39.07014442427284,1
1,1,1,1,1,1,0,0,0,1,37,14,27,5.441723851025457,23,10567.979844046626,16,29,7.2207962934402845,15.01228170526856,1
0,0,0,0,0,1,0,0,0,0,10,3,5,0.30987898122745805,0,356.3803713560771,23,33,5.300213050577219,97.0696138892261,0
1,1,1,1,1,1,0,1,0,1,26,11,19,8.95960093229123,15,7702.371053886834,23,29,7.4357326922546925,17.071168178469982,1
0,0,0,0,0,0,0,0,0,0,10,0,1,1.6690900847128796,2,97.12110583882742,28,30,5.777422114740156,83.57260732396779,0
0,1,0,0,0,0,0,0,0,0,5,1,1,1.8621944853377752,1,409.26669173664897,26,32,5.990209490020748,98.73596715877466,0
0,0,1,0,0,1,0,0,0,0,11,0,5,1.4594823929317715,2,35.96616821993641,23,30,6.865229555241478,96.56727136572141,0
0,1,1,0,1,1,1,1,1,0,19,8,46,8.449684604741991,18,21639.449234770145,16,26,7.499694814549968,23.22421216804951,1
1,1,1,1,1,1,1,1,1,1,34,14,52,7.569250712930122,23,21012.045919002387,19,30,7.407547280423076,24.810182249416123,1
0,0,1,0,0,0,0,0,0,0,9,0,5,2.7006710434618175,1,327.8366973548429,26,34,6.224037683332813,91.62811320721325,0
0,1,1,0,0,1,0,1,1,0,21,15,28,7.330183872701237,18,6332.8120279496925,19,26,6.880286573648469,3.3818175452752453,1
0,1,0,0,0,1,0,1,0,0,14,2,4,1.3437697873721932,0,80.43410397710495,26,34,5.162183068460118,96.27918608603048,0
0,0,0,1,0,0,0,0,0,0,2,2,4,0.15809325179227296,1,433.38637026662155,30,32,6.046624480462242,93.91742975056181,0
0,0,0,0,0,1,0,0,0,0,13,3,2,1.3534463385456514,2,139.10407569248434,23,33,6.063926885993563,83.45919593606182,0
0,0,0,0,0,1,0,0,0,0,14,2,7,0.8071876554310177,1,276.53820459015714,21,34,6.482033778862874,91.67939531779777,0
0,0,0,1,0,1,0,0,0,0,14,0,6,2.5992105503797815,0,74.43689639568835,26,32,6.406689517673175,93.3044187147469,0
0,0,0,0,0,1,1,1,1,1,12,7,48,6.147286466046303,18,19965.966846834322,19,30,7.013732783309223,39.606570066480074,1
1,1,0,1,1,0,0,0,0,0,41,7,41,6.482399306454535,23,22295.62107418634,23,30,7.9771725961990025,25.127747527124264,1
0,0,1,0,1,0,0,0,0,0,8,3,2,0.5781750125565992,2,364.73094276170133,23,32,5.410589054443179,91.1543041373848,0
0,0,1,0,0,1,0,1,0,0,7,1,5,2.4877007340960713,1,330.0857417931314,23,33,6.886052985532823,89.29166380181485,0
0,0,0,0,1,0,0,0,0,0,13,1,7,1.4798956609883578,0,393.5457425613801,26,31,5.5703750522060504,96.28812512918871,0
1,1,0,0,1,1,0,1,0,0,32,15,55,9.494051385735517,9,9770.207685277634,21,26,7.887900428294107,13.426135359381153,1
1,1,0,1,0,1,0,1,1,0,39,17,55,7.127478380799638,22,5210.717722588685,16,28,7.99,12.201324155131195,1
1,1,1,1,0,0,0,0,0,0,7,3,5,2.937658530681658,2,294.48445503875274,30,31,6.364856078550739,80.81326257175272,0
0,1,0,0,0,0,0,0,0,0,7,0,1,0.3798342656575835,0,374.3097914030337,21,30,6.727542171941664,92.84166263134728,0
0,1,0,0,0,0,0,1,0,0,4,1,7,1.5892702844375575,0,371.7481806547318,26,30,6.860114704272596,99.97843556140728,0
1,1,0,0,1,1,1,1,1,1,26,11,17,8.140269856405489,21,1693.9752176837046,16,26,7.031977101335186,4.4779803943999275,1
1,1,1,1,1,1,0,1,1,1,14,12,11,9.448098063506201,23,19238.952781253163,16,28,7.142654012130027,11.176306367006173,1
0,0,1,1,0,0,0,0,1,0,14,1,4,2.36753944285997,1,179.84642340483168,23,34,4.6268728193527275,92.7243564666598,0
1,1,1,1,1,1,1,1,1,0,38,9,50,5.048724330627323,6,13653.975832278249,21,30,6.941154046900805,2.352684597112309,1
0,1,0,0,1,0,0,0,0,0,7,0,4,0.7777210123047055,1,88.87459271089423,28,32,5.268033987149378,82.24132627745675,0
1,1,0,1,1,1,0,1,0,1,22,9,46,8.951307591228279,14,19222.0907110126,21,28,6.785782065103525,17.469534146761248,1
0,1,1,1,1,1,0,1,1,1,43,17,19,6.395349434812399,14,10218.020626254827,19,26,7.136550278780574,27.959728182030098,1
1,1,1,0,1,1,0,0,0,1,15,15,35,8.111015837146287,21,7154.313628853504,19,29,7.360311255660278,39.60411506069515,1
0,0,0,0,0,1,0,0,0,0,3,2,2,1.2958956729688371,2,250.26582343824697,26,33,6.024872950834295,88.13331795720156,0
0,1,0,0,1,1,0,0,0,0,2,3,0,1.0937964382012972,0,490.0377974138094,26,32,5.701278748644041,87.88533570881573,0
0,0,0,0,0,1,0,0,0,0,8,3,4,1.234636165292463,0,115.64152921591538,21,34,5.723556421442465,91.74679652731426,0
1,1,0,1,1,0,1,1,0,1,26,16,58,7.685907496785301,6,5936.356212807692,21,30,7.329118316052604,2.5670013600613872,1
0,1,0,0,0,0,0,0,0,0,2,1,3,2.272344039584212,0,337.6808994960663,23,30,6.14873695759858,99.42077146576051,0
0,0,0,0,0,1,0,0,0,0,14,3,4,2.2530898416530944,2,276.7344438480027,26,30,7.0,97.94247032625475,0
1,1,1,1,1,1,0,1,1,0,40,12,30,6.603665785401644,22,18888.577275073407,19,29,7.238993708346073,33.904195108047325,1
1,1,0,1,1,1,0,1,1,0,24,10,49,8.160945469018628,5,4341.072256726785,19,28,6.664913309517795,22.733548631407487,1
1,0,1,1,1,1,1,1,1,1,12,14,13,6.928004802061931,6,21245.85832431546,19,30,7.894722738418483,7.670254740213949,1
0,1,0,0,0,0,0,0,0,0,12,2,4,2.6466938310983465,0,386.9933424246432,26,31,6.108792943794164,88.00427902402517,0
0,0,0,0,0,1,0,0,0,0,8,1,0,0.6052938617823032,1,457.4297626365685,28,30,6.726528596818006,94.57631509780893,0
0,1,1,1,1,1,1,1,1,1,44,15,55,9.43745331495894,5,10949.984595025846,16,30,6.767740346772004,16.170557192967276,1
0,1,1,1,0,1,0,1,1,0,39,15,35,8.333409719525227,4,7388.43726663907,19,29,7.58747399050011,4.920943367220341,1
0,1,0,0,0,1,0,0,0,0,7,0,4,2.8058540855780096,0,207.38621689735675,23,32,5.891797077755592,81.4479540586019,0
0,1,0,0,0,0,0,0,0,0,14,1,6,2.187027218986722,0,301.1916432950483,28,30,6.923716239996288,84.43201224358653,0
1,1,1,0,1,1,0,1,1,1,24,11,12,5.2690329171861405,17,18989.357668507386,16,28,7.224906092266447,21.69049524693904,1
1,1,1,1,1,1,1,0,0,1,41,10,38,8.540193712988913,15,18002.718901301436,16,29,6.96920713185791,15.816500625523439,1
0,0,0,0,0,1,0,0,0,0,6,3,5,2.0701520895707732,0,81.30347133918191,23,32,5.076769370250698,88.39092586274955,0
1,1,1,0,1,1,1,1,1,0,42,12,59,8.994937592139877,11,12654.662746168333,19,28,7.299329859443102,14.167875581808996,1
0,1,1,0,0,1,1,0,0,1,20,6,56,9.056099936753103,16,19887.652603415703,21,29,7.801427343246418,20.80731168536705,1
1,1,0,1,1,1,1,1,0,1,20,14,51,5.422693932462365,17,13851.226678315563,23,26,7.358379972750487,15.591043338655336,1
0,1,0,0,0,1,1,1,1,1,39,9,12,5.804854816592751,17,16778.737120128782,16,29,7.36060224934163,14.241494945025535,1
1,1,1,0,1,1,0,1,1,0,43,9,50,6.733704256438958,11,22035.90738553571,19,26,7.346060202193356,24.469429484567296,1
0,1,1,1,1,0,1,1,0,1,16,9,44,5.7441973526212555,13,12632.196157040606,19,26,6.994656255852099,21.187415271967794,1
